ID;NAME;EVA_ID
FOLM;Offenbach(Main) Ledermuseum;8070091
FOMP;Offenbach(Main) Marktplatz;8070090
FO;Offenbach(Main)Hbf;8000349
FOO;Offenbach(Main)Ost;8004645
FOBI;Offenbach-Bieber;8004647
FOWH;Offenbach-Waldhof;8004640
RO;Offenburg;8000290
ROKS;Offenburg Kreisschulzentrum;8004639
TOFS;Offenhausen;8070509
HOFN;Offensen(Kr North);8004652
MOFF;Offingen;8004654
ROFH;Oftersheim;8004658
MOH;Ohlstadt;8004662
TOE;Öhringen Hbf;8004623
TOEW;Öhringen West;8004624
TCP;Öhringen-Cappel;8004620
FOK;Okarben;8004664
HOK;Oker;8004665
DOL;Olbernhau;8012558
DOLW;Olbernhau West;8012571
DOGT;Olbernhau-Grünthal;8012559
DODN;Olbersdorf Niederdorf;8012560
DODO;Olbersdorf Oberdorf;8012561
UOL;Olbersleben-Ellersleben;8012562
TOED;Ölbronn-Dürrn;8004632
MOL;Olching;8004667
HOLB;Oldenbüttel;8004668
AOL;Oldenburg(Holst);8004669
HOLD;Oldenburg(Oldb);8000291
EOLT;Oldentrup;8079069
EOLP;Olpe;8004674
EOLS;Olsberg;8004676
SOU;Olsbrücken;8004677
KOPL;Opladen;8000853
ROP;Oppenau;8004679
AOPD;Oppendorf Bahnhof;8079607
FOPP;Oppenheim;8004680
TOP;Oppenweiler(Württ);8004681
UOG;Oppurg;8012563
LOR;Oranienbaum(Anh);8012564
BOR;Oranienburg;8013487
UO;Orlamünde;8010264
RORW;Orschweier;8004683
BORT;Ortrand;8012565
DOT;Oschatz;8013461
DOT K;Oschatz Körnerstr;8070686
DOT L;Oschatz Lichtstr;8070685
DOTS;Oschatz Südbf;8070688
LO;Oschersleben(Bode);8010266
HOHT;Osnabrück Altstadt;8004689
HO;Osnabrück Hbf;8000294
HSUN;Osnabrück-Sutthausen;8004690
UOM;Oßmannstedt;8012567
EBRO;Ostbevern;8001183
LOB;Osterburg;8012568
TO;Osterburken;8000295
NOS;Osterhofen(Nby);8004700
MOSH;Osterhofen(Oberbay);8004701
HOSS;Osterholz-Scharmbeck;8004702
MOM;Ostermünchen;8004703
LOST;Osternienburg;8012570
HOTL;Osterode am Harz Leege;8004705
HOTM;Osterode am Harz Mitte;8004704
AOSD;Ostersode;8070214
KOSS;Osterspai;8004706
AODT;Osterstedt;8004707
LOT;Osterteich;8017021
HOTW;Osterwald;8004709
LON;Osterweddingen;8012572
NOMR;Ostheim v Rhön;8004711
FOM;Ostheim(b Butzbach);8004712
FOS;Ostheim(Kr Hanau);8004713
FOHF;Osthofen;8004714
TOR;Ostrach Bahnhof;8070628
DOU;Ostrau;8012576
WBI;Ostseebad Binz;8011191
WKBM;Ostseebad Kühlungsborn Mitte;8012585
WKBO;Ostseebad Kühlungsborn Ost;8012586
WKBW;Ostseebad Kühlungsborn West;8012587
ROH;Ötigheim;8004636
TOET;Ötisheim;8004637
HOTT;Ottbergen;8004720
ROTU;Ottenau;8004722
DOF;Ottendorf(Mittweida);8012593
DOK;Ottendorf-Okrilla Hp;8012594
DON;Ottendorf-Okrilla Nord;8012595
DOS;Ottendorf-Okrilla Süd;8012596
ROTT;Ottenhöfen;8007006
ROTW;Ottenhöfen West;8007015
MONH;Ottenhofen(Oberbay);8004723
NOBE;Ottenhofen-Bergel;8004724
NOTS;Ottensoos;8004725
MOTF;Otterfing;8004726
AOF;Otterndorf;8004727
AOBG;Ottersberg(Han);8004728
LOTW;Otterwisch;8012597
MOTG;Otting;8004730
MOTW;Otting-Weilheim;8004731
MOBR;Ottobrunn;8004733
SOTW;Ottweiler(Saar);8000875
FLE;Otzberg Lengfeld;8003641
HOTZ;Otze;8004735
LOV;Ovelgünne;8012599
KOV;Overath;8004739
TOW;Owen(Teck);8004740
AOS;Owschlag;8004741
MOYM;Oy-Mittelberg;8004742
EPD;Paderborn Hbf;8000297
EPDK;Paderborn Kasseler Tor;8004744
EPDN;Paderborn Nord;8004745
ESNS;Paderborn-Schloss Neuhaus;8005370
KPFF;Paffendorf;8004746
MPD;Paindorf;8004747
SPZ;Palzem;8004748
NPK;Pankofen;8004749
APF;Pansdorf;8004750
HPAP;Papenburg(Ems);8004751
WPF;Papendorf;8012603
UPM;Papiermühle(Stadtr);8012604
MPP;Pappenheim;8004753
WPM;Parchim;8010267
WPA;Parkentin;8012609
NPB;Parsberg;8004755
NPAR;Partenstein;8004756
WP;Pasewalk;8010268
WPO;Pasewalk Ost;8012610
NPA;Passau Hbf;8000298
WPS;Passow(Uckermark);8012611
NPAD;Patersdorf;8070665
WPAUO;Paulinenaue;8012614
UPA;Paulinzella;8012615
NPE;Pechbrunn;8004758
WPD;Peenemünde;8012617
LPG;Pegau;8010269
NPZ;Pegnitz;8004759
HP;Peine;8004760
MPEI;Peiß;8004761
LPE;Peißen;8012619
MPBG;Peißenberg;8004762
MPBN;Peißenberg Nord;8004763
MPTN;Peiting Nord;8004764
MPTO;Peiting Ost;8004765
BPO;Peitz Ost;8012621
MPZ;Penzberg;8004767
MPRM;Perkam;8004770
SPE;Perl;8004771
WPB;Perleberg;8012622
LPB;Petergrube;8012623
NPET;Petersaurach;8004774
NPEN;Petersaurach Nord;8004797
BPEN;Petershagen Nord;8081150
WPE;Petershagen(Uckerm);8012627
HLAD;Petershagen-Lahde;8004777
MPE;Petershausen(Obb);8004775
LPRO;Petersroda;8012629
DPFH;Pfaffenhain;8012633
MPFH;Pfaffenhausen;8004780
MPF;Pfaffenhofen(Ilm);8004781
TPG;Pfäffingen;8004778
SPF;Pfalzel;8004784
MPKI;Pfarrkirchen;8004786
FPD;Pfeddersheim;8004788
MPFT;Pfettrach;8026355
TPF;Pflaumloch;8004796
TPH;Pforzheim Hbf;8000299
TPHM;Pforzheim Maihälden;8004804
TPW;Pforzheim-Weißenstein;8004801
NPD;Pfreimd;8004803
MPFD;Pfronten-Ried;8004806
MPFS;Pfronten-Steinach;8004807
MPFW;Pfronten-Weißbach;8004809
TPU;Pfullendorf;8070630
FPU;Pfungstadt;8004816
RPB;Philippsburg(Baden);8004813
WPH;Philippshagen;8012634
SPI;Philippsheim;8004814
MPI;Piding;8004815
BPIL;Pillgram;8012636
AP;Pinneberg;8004819
WPIN;Pinnow(Uckermark);8012637
NPI;Pinzberg;8004820
DPK;Pirk;8012639
SPS;Pirmasens Hbf;8004822
SPSN;Pirmasens Nord;8000876
DPI;Pirna;8010272
DPIC;Pirna-Copitz;8012640
DPIN;Pirna-Copitz Nord;8012641
MPTH;Pittenhart;8072764
WPZ;Plaaz;8010273
KPL;Plaidt;8004826
MPL;Planegg;8004827
WPLM;Plate(Meckl);8012643
NPL;Plattling;8000301
UPL;Plaue(Thür);8010274
DPM;Plauen(Vogtl) Mitte;8017442
DP;Plauen(Vogtl) ob Bf;8010275
DSRB;Plauen(Vogtl)-Straßberg;8010336
DPW;Plauen(Vogtl)West;8012646
NPLF;Pleinfeld;8004835
BP;Plessa;8012650
EPLT;Plettenberg;8004838
TP;Plochingen;8000302
APLN;Plön;8004841
TPL;Plüderhausen;8004842
WPSW;Plüschow;8012651
DPF;Pockau-Lengefeld;8010277
MPKG;Pocking;8004845
HPOG;Poggenhagen;8004851
NPOI;Poikam;8004853
MPO;Poing;8004854
WPOE;Pölchow;8012654
NPG;Pölling;8004847
NPMH;Pommelsbrunn;8004858
SPOM;Pommern(Mosel);8004859
DPOM;Pommritz;8012660
DPO;Ponitz;8012661
APN;Pönitz(Holst);8004848
LPOE;Pönitz(Leipzig);8012656
NPOP;Poppenhausen;8004865
DPSC;Porschdorf(Pirna);8012662
UPF;Porstendorf;8012663
HPTH;Porta Westfalica;8004868
KPRH;Porz(Rhein);8004869
KPW;Porz-Wahn;8004873
WPOW;Posewald;8012665
NPOE;Pösing;8004849
MPH;Possenhofen;8004874
UPS;Pößneck ob Bf;8012657
UPSU;Pößneck unt Bf;8012658
NPOH;Postbauer-Heng;8004875
BPDC;Potsdam Charlottenhof;8010280
BGBS;Potsdam Griebnitzsee;8080530
BPD;Potsdam Hbf;8012666
BDW;Potsdam Medienstadt Babelsberg;8011430
BWP;Potsdam Park Sanssouci;8010377
BPDP;Potsdam Pirschheide;8010279
BBAB;Potsdam-Babelsberg;8080070
BRC;Potsdam-Rehbrücke;8012733
EPRA;Praest;8004878
LPT;Pratau;8010281
APZ;Preetz;8004879
LPZH;Premnitz Nord;8012668
LPZS;Premnitz Zentrum;8012669
WPL;Prenzlau;8010282
NPS;Pressath;8004880
NPR;Pressig-Rothenkirchen;8004881
NPRE;Pretzfeld;8004882
LPRZ;Pretzier(Altm);8012673
EPRN;Preußen;8004883
WPI;Priemerburg;8010284
MPR;Prien a Chiemsee;8004885
DPR;Priestewitz;8010285
BPOT;Priort;8013489
APD;Prisdorf;8004888
UPZ;Prittitz;8012675
LPI;Pritzerbe;8012676
WPRZ;Pritzier;8012677
WPR;Pritzwalk;8010287
WPRW;Pritzwalk West;8017347
APSH;Probsteierhagen;8007318
UPR;Probstzella;8010288
LPRL;Prödel;8012678
LPR;Profen;8012682
WPRA;Prora;8012683
WPRO;Prora Ost;8012684
DPRO;Prösen;8012679
BPW;Prösen Ost;8012681
DPRW;Prösen West;8012680
NPM;Prosselsheim;8070858
MPM;Puchheim;8004893
KPUL;Pulheim;8004898
MPUL;Pullach;8004899
MPU;Pulling(b Freising);8004900
DPUL;Pulsnitz;8012685
DPUS;Pulsnitz Süd;8012686
NPU;Puschendorf;8004901
WPUB;Putbus;8010401
APU;Puttgarden;8004903
DPT;Putzkau;8012688
KQ;Quadrath-Ichendorf;8004907
HQ;Quakenbrück;8000304
LQB;Quedlinburg;8010290
LQQ;Quedlinburg-Quarmbeck;8012690
EQL;Quelle;8004908
EQLK;Quelle-Kupferheide;8004905
LQ;Querfurt;8010291
AQB;Quickborn;8007049
AQBD;Quickborn Süd;8007064
AQBS;Quickborner Straße;8079028
SQS;Quierschied;8004909
SQI;Quint;8004910
DRAB;Rabenau;8012694
LRK;Rackwitz(Leipzig);8012697
ARH;Radbruch;8004913
BRAD;Raddusch;8012698
DRAG;Radeberg;8012699
DRB;Radebeul Ost;8010292
DRBK;Radebeul-Kötzschenbroda;8010293
DRBN;Radebeul-Naundorf;8013490
DRBT;Radebeul-Weintraube;8012700
DRBZ;Radebeul-Zitzschewig;8012701
DRDB;Radeburg;8012702
MRDD;Radersdorf;8004914
LRA;Radis;8012704
NRA;Radldorf(Niederbay);8004917
RRZ;Radolfzell;8000880
ERAE;Raestrup-Everswinkel;8004918
LRH;Raguhn;8012707
HRAH;Rahden(Kr Lübbecke);8004919
MRN;Rain;8004922
NRAF;Raindorf;8004923
ARS;Raisdorf;8004924
MRAG;Raisting;8004925
NRAH;Raitersaich;8004926
WRAK;Rakow;8012710
WRMB;Rambin(Rügen);8012711
MRMB;Ramerberg;8004928
SRCH;Rammelsbach;8004929
MRAM;Rammingen(Bay);8004927
TRM;Rammingen(Württ);8004930
RRBI;Ramsbach Birkhof;8004931
RRBH;Ramsbach Höfle;8004932
NRAB;Ramsberg;8004933
RRN;Ramsen;8004935
NRSL;Ramsenthal;8004936
SRAS;Ramstein;8004938
TRGD;Rangendingen;8070520
BRSF;Rangsdorf;8012713
FRAN;Ranstadt;8004942
RRA;Rastatt;8000306
RRAB;Rastatt Beinle;8004944
HRST;Rastede;8004945
WRW;Rastow;8012716
LRW;Rathenow;8010296
DRD;Rathmannsdorf(Kr Pirna);8012719
KRAO;Ratingen Ost;8004948
ARF;Ratzeburg;8004952
LRI;Rätzlingen;8012705
MRA;Raubling;8004955
URAU;Rauenstein(Thür);8012723
ERMA;Raumland-Markhausen;8004960
RRMZ;Raumünzach;8004961
DRU;Raun;8012724
FRA;Raunheim;8004962
TRB;Ravensburg;8004965
MRH;Rebdorf-Hofmühle;8004966
KREC;Rech;8004967
DRBG;Rechenberg;8012727
TRC;Rechtenstein;8004968
HRFD;Rechterfeld;8004970
NRDF;Reckendorf;8004971
ERFE;Reckenfeld;8004972
ERE;Recklinghausen Hbf;8000307
ERES;Recklinghausen Süd;8000887
SRWH;Reckweilerhof;8004975
WRDL;Reddelich;8012729
NRCH;Rednitzhembach;8004978
NRZ;Redwitz(Rodach);8004979
NREG;Regen;8004981
NRH;Regensburg Hbf;8000309
NBWH;Regensburg-Burgweinting;8001298
NRPF;Regensburg-Prüfening;8004983
NRGF;Regenstauf;8004987
LRB;Regis-Breitingen;8012731
NRU;Rehau;8004988
LRF;Rehfeld(Falkenberg);8012734
BRE;Rehfelde;8012735
WRA;Rehna;8012737
SRW;Rehweiler;8004993
NREK;Reichelsdorfer Keller;8004994
FRHM;Reichelsheim(Wett);8004995
RRU;Reichenau(Baden);8004997
RRBA;Reichenbach(b. Ettlingen);8007012
TRF;Reichenbach(Fils);8004999
DRCH;Reichenbach(Oberlausitz);8012738
DRC;Reichenbach(Vogtl) ob Bf;8012739
TRCB;Reichenberg(Unterfr);8005002
NREI;Reichenschwand;8005005
MRCH;Reichersbeuern;8005007
MRS;Reichertshausen(Ilm);8005008
TRL;Reicholzheim;8005011
DRF;Reifland-Wünschendorf;8012740
RRIN;Reihen;8005013
SREI;Reil;8005014
RRHM;Reilsheim;8005015
ARBK;Reinbek;8005016
ARD;Reinfeld(Holst);8005019
URN;Reinhardsbrunn-Friedrichroda;8012742
FREI;Reinheim(Odenw);8005020
ARE;Reinsbüttel;8005023
URD;Reinsdorf(Artern);8010124
URDN;Reinsdorf(bei Nebra);8012743
TRTT;Reinstetten;8079094
RRSH;Reisen(Hess);8005026
FRSK;Reiskirchen(Kr Gi);8005027
EREK;Reken;8005030
KRE;Remagen;8000310
KR;Remscheid Hbf;8005033
KRG;Remscheid-Güldenwerth;8005034
KRL;Remscheid-Lennep;8000311
KRLU;Remscheid-Lüttringhausen;8005035
RR;Renchen;8005037
AR;Rendsburg;8000312
TRX;Renningen;8000313
TRXS;Renningen Süd;8005001
UREN;Rennsteig;8012749
SRE;Rentrisch;8005044
NREN;Rentweinsdorf;8005045
URH;Rentwertshausen;8012750
URM;Rentzschmühle;8012751
HRTN;Rethen(Leine);8005047
NREZ;Retzbach-Zellingen;8005049
URR;Reurieth;8012756
LRE;Reußen;8012757
WRST;Reuterstadt Stavenhagen;8012758
NRT;Reuth(b Erbendorf);8005050
DRTH;Reuth(b Plauen,Vogtl);8012759
TRE;Reutlingen Hbf;8000314
TREW;Reutlingen West;8005052
TREB;Reutlingen-Betzingen;8005053
TRES;Reutlingen-Sondelfingen;8005054
ERHA;Rhade;8005055
ERDW;Rheda-Wiedenbrück;8000315
KRBA;Rheinbach;8005058
KRBL;Rheinbach Römerkanal;8005057
KRBE;Rheinberg(Rheinl);8005059
KRBR;Rheinbrohl;8005062
HR;Rheine;8000316
HMSU;Rheine-Mesum;8004000
RRH;Rheinfelden(Baden);8005064
KRH;Rheinhausen;8000317
KRHO;Rheinhausen Ost;8005065
WRH;Rheinsberg(Mark);8012760
RRHH;Rheinsheim;8005067
RRW;Rheinweiler;8005068
RRZU;Rheinzabern Alte Römerstraße;8005072
RRZA;Rheinzabern Bf;8005069
RRZM;Rheinzabern Rappengasse;8005071
KRHE;Rhens;8005070
KRY P;Rheydt Hbf;8000318
KRYO;Rheydt-Odenkirchen;8005073
KRHD;Rhöndorf;8005074
WRIO;Ribnitz-Damgarten Ost;8012762
WRI;Ribnitz-Damgarten West;8012763
RRIH;Richen(b Eppingen);8005077
ARL;Rickling;8005080
FRID;Ried;8005083
MRDU;Riederau;8005086
TRI;Riedlingen;8005087
FRIE;Riedrode;8005089
FGE;Riedstadt-Goddelau;8000126
FLW;Riedstadt-Wolfskehlen;8003605
RROP;Riegel am Kaiserstuhl Ort;8007284
RRP;Riegel-Malterd.NE;8007299
RRL;Riegel-Malterdingen;8005090
RRIE;Riehen;8005091
RRID;Riehen Niederholz;8005093
NRCK;Rieneck;8005092
DR;Riesa;8010297
SRI;Rieschweiler;8005094
ARY;Rieseby;8005095
HRIE;Rieste;8005096
URIE;Riestedt;8012766
TRH;Rietheim(Württ);8005097
BRI;Rietschen;8012767
RRIM;Rimbach;8005098
URGS;Ringleben-Gebesee;8012769
RRI;Ringsheim;8005101
ERIK;Rinkerode;8005102
RBTR;Rinklingen;8079059
RRIT;Rinnthal;8005103
HRIN;Rinteln;8005104
RRB;Rippberg;8005105
URI;Ritschenhausen;8012770
HRTH;Ritterhude;8005107
LRN;Röblingen am See;8010299
SRC;Rockenhausen;8005111
SROA;Rodalben;8005113
FROD;Rodenbach(b Hanau);8004402
FRB;Rodenbach(Dillkr);8005116
HRDK;Rodenkirchen (Oldb);8005119
NRTL;Rödental;8004633
NRTM;Rödental Mitte;8005122
FORD;Rödermark-Ober Roden;8000285
FUCH;Rödermark-Urberach;8006031
DROW;Rodewisch;8012775
FDU;Rodgau-Dudenhofen;8001567
FHHN;Rodgau-Hainhausen;8002528
FJUE;Rodgau-Jügesheim;8003131
FNRO;Rodgau-Nieder Roden;8004351
FROL;Rodgau-Rollwald;8005156
FWEK;Rodgau-Weiskirchen;8006293
FRO;Rodheim v d Höhe;8005120
NROD;Roding;8005121
LROD;Rodleben;8012777
DRDF;Rödlitz-Hohndorf;8012781
WRGT;Roggentin;8012785
UROH;Rohr(Thür);8012787
MRBI;Rohrbach(Ilm);8000256
MROH;Rohrbach(Oberbay);8005145
RRST;Rohrbach(Pfalz);8005146
SRO;Rohrbach(Saar);8000319
MRFD;Rohrenfeld;8005149
MRMS;Röhrmoos;8005127
NRBH;Röhrnbach;8070810
TRO;Roigheim;8005151
KROI;Roisdorf;8005152
LROI;Roitzsch(Bitterf);8012788
KROL;Rolandseck;8005153
NRON;Rollhofen;8005154
TROM;Rommelshausen;8005157
KROM;Rommerskirchen;8005159
DRON;Ronneburg(Thür);8010301
HRBG;Ronnenberg;8005160
FRON;Ronshausen;8005161
FROH;Rönshausen;8005131
BRGT;Röntgental;8081210
FROS;Rosbach v d Höhe;8005163
KROS;Rosbach(Sieg);8005164
NRNU;Rosenau(b Grafenau);8005166
TRBG;Rosenberg(Baden);8005168
EHW;Rosendahl-Holtwick;8002972
MRO;Rosenheim;8000320
MROS;Rosenheim Hochschule;8005173
WROW;Rosenwinkel;8012792
NROE;Röslau;8005133
KROE;Rösrath;8005134
KRST;Rösrath-Stümpen;8005143
SROB;Roßbach(Pfalz);8005172
UROS;Roßla;8012796
LR;Roßlau(Elbe);8010302
NRL;Roßtal;8005177
NRW;Roßtal Wegbrücke;8005178
WR;Rostock Hbf;8010304
WRHO;Rostock Holbeinplatz;8012805
WRHP;Rostock Parkstraße;8012801
WRTF;Rostock Thierfelder Str.;8079629
WRB;Rostock-Bramow;8012803
WEV;Rostock-Evershagen;8011523
WRK;Rostock-Kassebohm;8012806
WLH;Rostock-Lichtenhagen;8012221
WLKL;Rostock-Lütten Klein;8012271
WRMA;Rostock-Marienehe;8012807
WGMS;Rostock-Torfbrücke;8012582
RRT;Röt;8005135
TRS;Rot am See;8005179
RROE;Rötenbach(Baden);8005136
TRY;Rotenbach(Enz);8070277
FROF;Rotenburg a.d. Fulda;8005182
AROG;Rotenburg(Wümme);8000321
FRTN;Rotenhain;8005184
HROT;Rötgesbüttel;8005137
NRO;Roth;8005185
MRTA;Röthenbach(Allgäu);8005138
NRTH;Röthenbach(Oberpf);8005139
NRP;Röthenbach(Pegnitz);8005140
NRPE;Röthenbach-Seespitze;8005142
NRPG;Röthenbach-Steinberg;8005141
NRBG;Rothenbürg;8005189
NROT;Rothenburg ob der Tauber;8005190
UROT;Rothenstein(Saale);8012811
RRM;Rot-Malsch;8005181
MRT;Rott(Inn);8005194
TRR;Rottenacker;8005195
URTB;Rottenbach;8010305
TRT;Rottenburg(Neckar);8005197
NRTD;Rottendorf;8005198
NRHN;Rottershausen;8005199
TR;Rottweil;8000322
TRG;Rottweil Göllsdorf;8005200
TRNF;Rottweil Neufra;8004280
TRSA;Rottweil Saline;8005202
WRV;Rövershagen;8010300
TRU;Rudersberg;8007196
TRUN;Rudersberg Nord;8070079
TRUO;Rudersberg-Oberndorf;8007625
ERUD;Rudersdorf(Siegen);8005205
UR;Rudolstadt(Thür);8010306
URS;Rudolstadt-Schwarza;8010307
FRS;Rückersbacher Schlucht;8005208
BRO;Rückersdorf;8012816
NRUE;Rückersdorf(Mfr);8005209
FRDH;Rüdesheim(Rhein);8005213
WRZ;Rüdnitz;8012819
RRZH;Rülzheim Bf;8005217
RRZD;Rülzheim Freizeitzentrum;8005214
RRMM;Rümmingen;8070524
KRUN;Ründeroth;8005218
NRLB;Rüsselbach;8005219
FRUE;Rüsselsheim;8005220
FRUO;Rüsselsheim Opelwerk;8005221
BRU;Ruhland;8010308
BRUZ;Ruhlsdorf-Zerpenschleuse;8012821
NRUF;Ruhmannsfelden;8070664
MRPD;Ruhpolding;8005222
MRUS;Ruhstorf;8005223
KRUM;Rumeln;8005225
EROL;Rummenohl;8005227
FRUK;Runkel;8005229
DRUG;Ruppertsgrün;8012823
NRST;Rupprechtstegen;8005231
SRUB;Ruschberg;8007886
ARWD;Ruschwedel;8007845
TRUT;Rutesheim;8005236
WRU;Ruthenbeck;8012824
NSL;Saal(Donau);8005238
FSB;Saalburg(Taunus);8007851
US;Saalfeld(Saale);8010309
SSH;Saarbrücken Hbf;8000323
SSO;Saarbrücken Ost;8005241
SSB;Saarbrücken-Burbach;8005243
SSAB;Saarburg(Bz Trier);8005245
SSLB;Saarhölzbach;8005246
SSLS;Saarlouis Hbf;8005247
BSAM;Saarmund;8081220
FSAA;Saasen;8005249
WSAA;Saatel;8012827
NSA;Sachsen(b Ansbach);8005250
LSAD;Sachsendorf(Calbe);8012830
BSAH;Sachsenhausen(Nordb);8012831
TSA;Sachsenheim;8005253
WSAG;Sagard;8012832
ASAG;Sagehorn;8005256
TSAL;Salach;8005258
RSLM;Salem;8004029
MSAL;Sallach;8005259
SSMT;Salmtal;8005260
HSAL;Salzbergen;8005262
HSB;Salzgitter-Bad;8005265
HSI;Salzgitter-Immendorf;8005269
HSL;Salzgitter-Lebenstedt;8005270
HSRI;Salzgitter-Ringelheim;8000325
HST;Salzgitter-Thiede;8005274
HSW;Salzgitter-Watenstedt;8005275
ESZK;Salzkotten;8005276
LSW;Salzwedel;8010310
WSAM;Samtens;8012835
NSND;Sand(Niederbay);8005279
HSAN;Sande;8005282
ESDB;Sandebeck;8005283
HSAB;Sanderbusch;8005285
LSL;Sandersleben(Anh);8010311
WSAF;Sandförde;8012839
WSAN;Sandhagen(b Bad Dob);8012840
HSAK;Sandkrug;8005287
ASDW;Sandwehle;8005288
USG;Sangerhausen;8010312
WSTZ;Sanitz(b Rostock);8012841
ESCI;Sanssouci;8005289
FLSR;Sarnau;8005291
WSAW;Sarnow;8012842
HSRD;Sarstedt;8005292
RSAS;Sasbach am Kaiserstuhl;8007287
ESAS;Sassenroth;8005293
WSZ;Sassnitz;8012843
TSAT;Satteldorf;8005297
USAE;Sättelstädt;8012826
KSA;Satzvey;8005298
MSR;Sauerlach;8005299
MSGB;Saulgrub;8005302
FSLH;Saulheim;8004352
SSU;Schafbrücke;8005306
MSFL;Schaftlach;8005311
RSAI;Schaidt(Pfalz);8007857
MSCA;Schalchen;8005312
USCK;Schalkau;8012852
USKM;Schalkau Mitte;8012854
ESMU;Schalksmühle;8005316
TSKS;Schalkstetten;8007072
RSAL;Schallstadt;8005317
ESCA;Schameder;8005319
HSDL;Schandelah;8005320
ASAZ;Scharbeutz;8005321
DSS;Scharfenstein;8012853
ESMD;Scharmede;8005322
WST;Scharstorf;8012856
MSC;Schechen;8005327
ASL;Scheeßel;8005330
SSD;Scheidt(Saar);8005332
TSK;Schelklingen;8005333
TSX;Schemmerberg;8005334
RSZL;Schenkenzell;8005335
TSEP;Scheppach;8005329
HSCD;Scherfede;8005336
ESCF;Scheuerfeld(Sieg);8005338
KSEV;Scheven;8005339
HSCI;Schieder;8005340
HSCB;Schierbrok;8005343
LSCR;Schierke;8017022
MSLG;Schierling;8070811
LSIS;Schierstedt;8012862
RSD;Schifferstadt;8000326
RSDS;Schifferstadt Süd;8005345
SSWL;Schiffweiler;8005346
RSCL;Schiltach;8005350
RSCM;Schiltach Mitte;8005347
FSBN;Schimborn;8007280
DSWK;Schirgiswalde-Kirschau;8012864
NSG;Schirnding;8005352
LSD;Schkeuditz;8012865
LSDW;Schkeuditz West;8012863
LSP;Schkopau;8012867
HSCL;Schladen(Harz);8005355
KSLA;Schladern(Sieg);8005356
TSLT;Schlatt(Hohenz);8007222
TSLB;Schlechtbach;8007195
BSFE;Schleife;8012870
ASW;Schleswig;8005362
RSG;Schliengen;8005364
FSBA;Schlierbach(Schwalm-Eder-Kr.);8005365
MSCS;Schliersee;8005367
ESHO;Schloß Holte;8005369
RSLU;Schluchsee;8005371
FSUE;Schlüchtern;8000891
BSHN;Schmachtenhagen;8010319
USM;Schmalkalden;8010315
USMS;Schmalkalden-Fachhochschule;8012881
FSMU;Schmalnau;8005374
DSGS;Schmalzgrube;8079136
DFOH;Schmalzgrube Forellenhof;8079138
KSMI;Schmidtheim;8005378
TSHM;Schmiechen;8005379
TSHA;Schmiechen Albbahn;8070974
MSCN;Schmiechen(Schwab);8005381
DSMI;Schmilka-Hirschmühle;8012888
WSCM;Schmollensee;8012892
DSML;Schmölln(Ol);8012890
DSM;Schmölln(Thür);8012889
NSAW;Schnabelwaid;8000328
NSMA;Schnaittach Markt;8005383
NSCB;Schneeberg im Odenwald;8005386
BSB;Schneeberg(Mark);8012895
HSCG;Schnega;8000440
FSNH;Schneidhain;8007163
NSNE;Schnelldorf;8005388
ASDN;Schneverdingen;8005390
NSY;Schney;8005391
NSNI;Schnitzmühle;8070670
SSOF;Schoden-Ockfen;8005392
FSK;Schöllkrippen;8007283
TSCS;Schömberg Stausee;8072211
TSCB;Schömberg(b Balingen);8029359
DSN;Schöna;8012898
USU;Schönau(Hörsel);8012899
ASCB;Schönberg(Holstein);8070532
WSBG;Schönberg(Meckl);8012902
DSB;Schönberg(Vogtl);8010317
ASCS;Schönberger Strand;8070533
BSBD;Schönborn(Doberl);8012903
MSDF;Schondorf(Bay);8005417
LSBS;Schönebeck Süd;8081260
LSB;Schönebeck(Elbe);8010318
LSBE;Schönebeck-Bad Salzelmen;8012907
LSBF;Schönebeck-Felgeleben;8013465
LSBO;Schönebeck-Frohse;8081270
DSCK;Schöneck(Vogtl);8012908
DSCF;Schöneck(Vogtl) Ferienpark;8000343
FBHM;Schöneck-Büdesheim;8001248
FKIL;Schöneck-Kilianstädten;8003255
FOBD;Schöneck-Oberdorfelden;8004523
BSL;Schönerlinde;8012910
HSWO;Schönewörde;8005405
BSNF;Schönfließ(b Oranienburg);8081290
BSOE;Schönfließ(Mark) Dorf;8012914
MSGU;Schongau;8005418
MSNG;Schöngeising;8005406
LSH;Schönhausen(Elbe);8010321
ASCK;Schönkirchen Bf;8007314
RSOM;Schönmünzach;8005409
WSCN;Schönow(Angerm);8012918
USCS;Schönstedt;8012919
NSGN;Schonungen;8005400
NSOE;Schönwald(Oberfr);8005412
BSWH;Schönwalde(Barnim);8081300
BSCH;Schönwalde(Spreewald);8012923
RSCH;Schopfheim;8005420
RSCW;Schopfheim West;8005425
TSPF;Schopfloch(b Freudenstadt);8005421
SSCP;Schopp;8005423
HSPP;Schöppenstedt;8005413
TSF;Schorndorf;8005424
TSFH;Schorndorf-Hammerschlag;8007191
HHDM;Schortens-Heidmühle;8002695
ESHM;Schötmar;8005415
TSCH;Schrezheim;8005431
MSHN;Schrobenhausen;8005432
TSZG;Schrozberg;8005433
ASC;Schülldorf;8005435
USP;Schüptitz;8012927
HSTT;Schüttorf;8005436
ESCT;Schutzbach;8007080
WSN;Schwaan;8010322
NSC;Schwabach;8005439
NSCL;Schwabach-Limbach;8005440
